N,iters,frac,mode,metric,time_ms,bandwidth_GBps
4096,1,0.2,gh_cpu_shared,WARMUP total time,11.334,
4096,1,0.2,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.2,gh_cpu_shared,GPU Kernel avg,0.671,
4096,1,0.2,gh_cpu_shared,CPU compute,5.071,
4096,1,0.2,gh_cpu_shared,GPU Kernel total,0.671,
4096,1,0.2,gh_cpu_shared,CPU compute total,5.071,
4096,1,0.2,gh_cpu_shared,Compute E2E (avg per-iter),5.122,
4096,1,0.2,gh_cpu_shared,Compute E2E (whole loop),26.74,
4096,1,0.2,gh_cpu_shared,Full    E2E,26.74,
4096,1,0.2,gh_cpu_shared,CPU read time,10.279,
4096,1,0.2,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.983,
4096,1,0.2,gh_hmm_pageable,WARMUP CPU compute (first iter),6.579,
4096,1,0.2,gh_hmm_pageable,WARMUP total time,151.309,
4096,1,0.2,gh_hmm_pageable,Pre Kernel Costs,0.0,
4096,1,0.2,gh_hmm_pageable,GPU Kernel avg,0.627,
4096,1,0.2,gh_hmm_pageable,CPU compute,8.829,
4096,1,0.2,gh_hmm_pageable,GPU Kernel total,0.627,
4096,1,0.2,gh_hmm_pageable,CPU compute total,8.829,
4096,1,0.2,gh_hmm_pageable,Compute E2E (avg per-iter),8.876,
4096,1,0.2,gh_hmm_pageable,Compute E2E (whole loop),170.476,
4096,1,0.2,gh_hmm_pageable,Full    E2E,170.476,
4096,1,0.2,gh_hmm_pageable,CPU read time,10.285,
4096,1,0.2,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.107,
4096,1,0.2,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),14.567,
4096,1,0.2,gh_hmm_pageable_cuda_init,WARMUP total time,22.74,
4096,1,0.2,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.101,
4096,1,0.2,gh_hmm_pageable_cuda_init,CPU compute,7.596,
4096,1,0.2,gh_hmm_pageable_cuda_init,GPU Kernel total,0.101,
4096,1,0.2,gh_hmm_pageable_cuda_init,CPU compute total,7.596,
4096,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),7.632,
4096,1,0.2,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),45.089,
4096,1,0.2,gh_hmm_pageable_cuda_init,Full    E2E,45.089,
4096,1,0.2,gh_hmm_pageable_cuda_init,CPU read time,14.711,
4096,1,0.4,explicit,WARMUP GPU Kernel (first iter),0.135,
4096,1,0.4,explicit,WARMUP CPU compute (first iter),12.039,
4096,1,0.4,explicit,WARMUP total time,22.487,
4096,1,0.4,explicit,Pre Kernel Costs,0.535,
4096,1,0.4,explicit,H2D once,0.535,
4096,1,0.4,explicit,D2H avg per-iter,0.28,
4096,1,0.4,explicit,GPU Kernel avg,0.052,
4096,1,0.4,explicit,CPU compute,9.33,
4096,1,0.4,explicit,GPU Kernel total,0.052,
4096,1,0.4,explicit,CPU compute total,9.33,
4096,1,0.4,explicit,Compute E2E (avg per-iter),9.653,
4096,1,0.4,explicit,Compute E2E (whole loop),42.408,
4096,1,0.4,explicit,Full    E2E,42.943,
4096,1,0.4,explicit,CPU read time,10.261,
4096,1,0.4,um_migrate,WARMUP GPU Kernel (first iter),0.258,
4096,1,0.4,um_migrate,WARMUP CPU compute (first iter),22.108,
4096,1,0.4,um_migrate,WARMUP total time,45.083,
4096,1,0.4,um_migrate,Pre Kernel Costs,20.911,
4096,1,0.4,um_migrate,UM prefetch-to-GPU,20.911,
4096,1,0.4,um_migrate,UM prefetch-to-CPU (post),0.765,
4096,1,0.4,um_migrate,GPU Kernel avg,10.013,
4096,1,0.4,um_migrate,CPU compute,24.155,
4096,1,0.4,um_migrate,GPU Kernel total,10.013,
4096,1,0.4,um_migrate,CPU compute total,24.155,
4096,1,0.4,um_migrate,Compute E2E (avg per-iter),24.196,
4096,1,0.4,um_migrate,Compute E2E (whole loop),80.316,
4096,1,0.4,um_migrate,Full    E2E,101.227,
4096,1,0.4,um_migrate,CPU read time,10.265,
4096,1,0.4,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),54.952,
4096,1,0.4,um_migrate_no_prefetch,WARMUP CPU compute (first iter),49.454,
4096,1,0.4,um_migrate_no_prefetch,WARMUP total time,81.487,
4096,1,0.4,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.4,um_migrate_no_prefetch,GPU Kernel avg,7.69,
4096,1,0.4,um_migrate_no_prefetch,CPU compute,22.256,
4096,1,0.4,um_migrate_no_prefetch,GPU Kernel total,7.69,
4096,1,0.4,um_migrate_no_prefetch,CPU compute total,22.256,
4096,1,0.4,um_migrate_no_prefetch,Compute E2E (avg per-iter),22.302,
4096,1,0.4,um_migrate_no_prefetch,Compute E2E (whole loop),118.327,
4096,1,0.4,um_migrate_no_prefetch,Full    E2E,118.327,
4096,1,0.4,um_migrate_no_prefetch,CPU read time,14.531,
4096,1,0.4,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.214,
4096,1,0.4,gh_hbm_shared,WARMUP CPU compute (first iter),19.951,
4096,1,0.4,gh_hbm_shared,WARMUP total time,36.997,
4096,1,0.4,gh_hbm_shared,Pre Kernel Costs,0.714,
4096,1,0.4,gh_hbm_shared,GPU Kernel avg,0.063,
4096,1,0.4,gh_hbm_shared,CPU compute,15.866,
4096,1,0.4,gh_hbm_shared,GPU Kernel total,0.063,
4096,1,0.4,gh_hbm_shared,CPU compute total,15.866,
4096,1,0.4,gh_hbm_shared,Compute E2E (avg per-iter),15.917,
4096,1,0.4,gh_hbm_shared,Compute E2E (whole loop),68.332,
4096,1,0.4,gh_hbm_shared,Full    E2E,69.046,
4096,1,0.4,gh_hbm_shared,CPU read time,15.409,
4096,1,0.4,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),1.618,
4096,1,0.4,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),18.508,
4096,1,0.4,gh_hbm_shared_no_prefetch,WARMUP total time,33.887,
4096,1,0.4,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.001,
4096,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.062,
4096,1,0.4,gh_hbm_shared_no_prefetch,CPU compute,14.954,
4096,1,0.4,gh_hbm_shared_no_prefetch,GPU Kernel total,0.062,
4096,1,0.4,gh_hbm_shared_no_prefetch,CPU compute total,14.954,
4096,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),15.002,
4096,1,0.4,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),64.187,
4096,1,0.4,gh_hbm_shared_no_prefetch,Full    E2E,64.188,
4096,1,0.4,gh_hbm_shared_no_prefetch,CPU read time,15.291,
4096,1,0.4,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.823,
4096,1,0.4,gh_cpu_shared,WARMUP CPU compute (first iter),10.169,
4096,1,0.4,gh_cpu_shared,WARMUP total time,19.662,
4096,1,0.4,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.4,gh_cpu_shared,GPU Kernel avg,0.505,
4096,1,0.4,gh_cpu_shared,CPU compute,9.31,
4096,1,0.4,gh_cpu_shared,GPU Kernel total,0.505,
4096,1,0.4,gh_cpu_shared,CPU compute total,9.31,
4096,1,0.4,gh_cpu_shared,Compute E2E (avg per-iter),9.349,
4096,1,0.4,gh_cpu_shared,Compute E2E (whole loop),39.272,
4096,1,0.4,gh_cpu_shared,Full    E2E,39.272,
4096,1,0.4,gh_cpu_shared,CPU read time,10.255,
4096,1,0.4,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.738,
4096,1,0.4,gh_hmm_pageable,WARMUP CPU compute (first iter),12.425,
4096,1,0.4,gh_hmm_pageable,WARMUP total time,150.801,
4096,1,0.4,gh_hmm_pageable,Pre Kernel Costs,0.0,
4096,1,0.4,gh_hmm_pageable,GPU Kernel avg,0.459,
4096,1,0.4,gh_hmm_pageable,CPU compute,16.419,
4096,1,0.4,gh_hmm_pageable,GPU Kernel total,0.459,
4096,1,0.4,gh_hmm_pageable,CPU compute total,16.419,
4096,1,0.4,gh_hmm_pageable,Compute E2E (avg per-iter),16.475,
4096,1,0.4,gh_hmm_pageable,Compute E2E (whole loop),177.569,
4096,1,0.4,gh_hmm_pageable,Full    E2E,177.569,
4096,1,0.4,gh_hmm_pageable,CPU read time,10.285,
4096,1,0.4,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.097,
4096,1,0.4,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),25.813,
4096,1,0.4,gh_hmm_pageable_cuda_init,WARMUP total time,44.951,
4096,1,0.4,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.4,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.084,
4096,1,0.4,gh_hmm_pageable_cuda_init,CPU compute,18.717,
4096,1,0.4,gh_hmm_pageable_cuda_init,GPU Kernel total,0.084,
4096,1,0.4,gh_hmm_pageable_cuda_init,CPU compute total,18.717,
4096,1,0.4,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),18.768,
4096,1,0.4,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),78.575,
4096,1,0.4,gh_hmm_pageable_cuda_init,Full    E2E,78.575,
4096,1,0.4,gh_hmm_pageable_cuda_init,CPU read time,14.849,
4096,1,0.5,explicit,WARMUP GPU Kernel (first iter),0.136,
4096,1,0.5,explicit,WARMUP CPU compute (first iter),15.036,
4096,1,0.5,explicit,WARMUP total time,27.434,
4096,1,0.5,explicit,Pre Kernel Costs,0.69,
4096,1,0.5,explicit,H2D once,0.69,
4096,1,0.5,explicit,D2H avg per-iter,0.234,
4096,1,0.5,explicit,GPU Kernel avg,0.044,
4096,1,0.5,explicit,CPU compute,11.4,
4096,1,0.5,explicit,GPU Kernel total,0.044,
4096,1,0.5,explicit,CPU compute total,11.4,
4096,1,0.5,explicit,Compute E2E (avg per-iter),11.677,
4096,1,0.5,explicit,Compute E2E (whole loop),49.379,
4096,1,0.5,explicit,Full    E2E,50.069,
4096,1,0.5,explicit,CPU read time,10.26,
4096,1,0.5,um_migrate,WARMUP GPU Kernel (first iter),0.233,
4096,1,0.5,um_migrate,WARMUP CPU compute (first iter),26.239,
4096,1,0.5,um_migrate,WARMUP total time,50.567,
4096,1,0.5,um_migrate,Pre Kernel Costs,20.842,
4096,1,0.5,um_migrate,UM prefetch-to-GPU,20.841,
4096,1,0.5,um_migrate,UM prefetch-to-CPU (post),0.716,
4096,1,0.5,um_migrate,GPU Kernel avg,5.991,
4096,1,0.5,um_migrate,CPU compute,24.097,
4096,1,0.5,um_migrate,GPU Kernel total,5.991,
4096,1,0.5,um_migrate,CPU compute total,24.097,
4096,1,0.5,um_migrate,Compute E2E (avg per-iter),24.139,
4096,1,0.5,um_migrate,Compute E2E (whole loop),85.687,
4096,1,0.5,um_migrate,Full    E2E,106.529,
4096,1,0.5,um_migrate,CPU read time,10.258,
4096,1,0.5,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),45.102,
4096,1,0.5,um_migrate_no_prefetch,WARMUP CPU compute (first iter),51.689,
4096,1,0.5,um_migrate_no_prefetch,WARMUP total time,75.862,
4096,1,0.5,um_migrate_no_prefetch,Pre Kernel Costs,0.001,
4096,1,0.5,um_migrate_no_prefetch,GPU Kernel avg,5.294,
4096,1,0.5,um_migrate_no_prefetch,CPU compute,23.619,
4096,1,0.5,um_migrate_no_prefetch,GPU Kernel total,5.294,
4096,1,0.5,um_migrate_no_prefetch,CPU compute total,23.619,
4096,1,0.5,um_migrate_no_prefetch,Compute E2E (avg per-iter),23.672,
4096,1,0.5,um_migrate_no_prefetch,Compute E2E (whole loop),113.48,
4096,1,0.5,um_migrate_no_prefetch,Full    E2E,113.481,
4096,1,0.5,um_migrate_no_prefetch,CPU read time,13.94,
4096,1,0.5,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.192,
4096,1,0.5,gh_hbm_shared,WARMUP CPU compute (first iter),26.595,
4096,1,0.5,gh_hbm_shared,WARMUP total time,51.733,
4096,1,0.5,gh_hbm_shared,Pre Kernel Costs,0.686,
4096,1,0.5,gh_hbm_shared,GPU Kernel avg,0.064,
4096,1,0.5,gh_hbm_shared,CPU compute,24.771,
4096,1,0.5,gh_hbm_shared,GPU Kernel total,0.064,
4096,1,0.5,gh_hbm_shared,CPU compute total,24.771,
4096,1,0.5,gh_hbm_shared,Compute E2E (avg per-iter),24.807,
4096,1,0.5,gh_hbm_shared,Compute E2E (whole loop),91.946,
4096,1,0.5,gh_hbm_shared,Full    E2E,92.632,
4096,1,0.5,gh_hbm_shared,CPU read time,15.399,
4096,1,0.5,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),1.556,
4096,1,0.5,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),24.278,
4096,1,0.5,gh_hbm_shared_no_prefetch,WARMUP total time,47.414,
4096,1,0.5,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.5,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.064,
4096,1,0.5,gh_hbm_shared_no_prefetch,CPU compute,22.278,
4096,1,0.5,gh_hbm_shared_no_prefetch,GPU Kernel total,0.064,
4096,1,0.5,gh_hbm_shared_no_prefetch,CPU compute total,22.278,
4096,1,0.5,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),22.316,
4096,1,0.5,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),85.024,
4096,1,0.5,gh_hbm_shared_no_prefetch,Full    E2E,85.024,
4096,1,0.5,gh_hbm_shared_no_prefetch,CPU read time,15.288,
4096,1,0.5,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.709,
4096,1,0.5,gh_cpu_shared,WARMUP CPU compute (first iter),13.507,
4096,1,0.5,gh_cpu_shared,WARMUP total time,25.79,
4096,1,0.5,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.5,gh_cpu_shared,GPU Kernel avg,0.384,
4096,1,0.5,gh_cpu_shared,CPU compute,12.046,
4096,1,0.5,gh_cpu_shared,GPU Kernel total,0.384,
4096,1,0.5,gh_cpu_shared,CPU compute total,12.046,
4096,1,0.5,gh_cpu_shared,Compute E2E (avg per-iter),12.088,
4096,1,0.5,gh_cpu_shared,Compute E2E (whole loop),48.144,
4096,1,0.5,gh_cpu_shared,Full    E2E,48.144,
4096,1,0.5,gh_cpu_shared,CPU read time,10.259,
4096,1,0.5,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.64,
4096,1,0.5,gh_hmm_pageable,WARMUP CPU compute (first iter),15.462,
4096,1,0.5,gh_hmm_pageable,WARMUP total time,153.807,
4096,1,0.5,gh_hmm_pageable,Pre Kernel Costs,0.0,
4096,1,0.5,gh_hmm_pageable,GPU Kernel avg,0.39,
4096,1,0.5,gh_hmm_pageable,CPU compute,22.431,
4096,1,0.5,gh_hmm_pageable,GPU Kernel total,0.39,
4096,1,0.5,gh_hmm_pageable,CPU compute total,22.431,
4096,1,0.5,gh_hmm_pageable,Compute E2E (avg per-iter),22.491,
4096,1,0.5,gh_hmm_pageable,Compute E2E (whole loop),186.586,
4096,1,0.5,gh_hmm_pageable,Full    E2E,186.586,
4096,1,0.5,gh_hmm_pageable,CPU read time,10.28,
4096,1,0.5,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.084,
4096,1,0.5,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),33.161,
4096,1,0.5,gh_hmm_pageable_cuda_init,WARMUP total time,62.327,
4096,1,0.5,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.5,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.088,
4096,1,0.5,gh_hmm_pageable_cuda_init,CPU compute,28.772,
4096,1,0.5,gh_hmm_pageable_cuda_init,GPU Kernel total,0.088,
4096,1,0.5,gh_hmm_pageable_cuda_init,CPU compute total,28.772,
4096,1,0.5,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),28.813,
4096,1,0.5,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),106.209,
4096,1,0.5,gh_hmm_pageable_cuda_init,Full    E2E,106.209,
4096,1,0.5,gh_hmm_pageable_cuda_init,CPU read time,15.061,
4096,1,0.6,explicit,WARMUP GPU Kernel (first iter),0.139,
4096,1,0.6,explicit,WARMUP CPU compute (first iter),19.684,
4096,1,0.6,explicit,WARMUP total time,35.392,
4096,1,0.6,explicit,Pre Kernel Costs,0.694,
4096,1,0.6,explicit,H2D once,0.694,
4096,1,0.6,explicit,D2H avg per-iter,0.19,
4096,1,0.6,explicit,GPU Kernel avg,0.038,
4096,1,0.6,explicit,CPU compute,14.769,
4096,1,0.6,explicit,GPU Kernel total,0.038,
4096,1,0.6,explicit,CPU compute total,14.769,
4096,1,0.6,explicit,Compute E2E (avg per-iter),15.001,
4096,1,0.6,explicit,Compute E2E (whole loop),60.659,
4096,1,0.6,explicit,Full    E2E,61.353,
4096,1,0.6,explicit,CPU read time,10.259,
4096,1,0.6,um_migrate,WARMUP GPU Kernel (first iter),0.312,
4096,1,0.6,um_migrate,WARMUP CPU compute (first iter),32.754,
4096,1,0.6,um_migrate,WARMUP total time,66.522,
4096,1,0.6,um_migrate,Pre Kernel Costs,20.854,
4096,1,0.6,um_migrate,UM prefetch-to-GPU,20.854,
4096,1,0.6,um_migrate,UM prefetch-to-CPU (post),0.599,
4096,1,0.6,um_migrate,GPU Kernel avg,9.094,
4096,1,0.6,um_migrate,CPU compute,33.228,
4096,1,0.6,um_migrate,GPU Kernel total,9.094,
4096,1,0.6,um_migrate,CPU compute total,33.228,
4096,1,0.6,um_migrate,Compute E2E (avg per-iter),33.272,
4096,1,0.6,um_migrate,Compute E2E (whole loop),110.669,
4096,1,0.6,um_migrate,Full    E2E,131.523,
4096,1,0.6,um_migrate,CPU read time,10.266,
4096,1,0.6,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),92.675,
4096,1,0.6,um_migrate_no_prefetch,WARMUP CPU compute (first iter),103.68,
4096,1,0.6,um_migrate_no_prefetch,WARMUP total time,137.054,
4096,1,0.6,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.6,um_migrate_no_prefetch,GPU Kernel avg,6.5,
4096,1,0.6,um_migrate_no_prefetch,CPU compute,35.093,
4096,1,0.6,um_migrate_no_prefetch,GPU Kernel total,6.5,
4096,1,0.6,um_migrate_no_prefetch,CPU compute total,35.093,
4096,1,0.6,um_migrate_no_prefetch,Compute E2E (avg per-iter),35.139,
4096,1,0.6,um_migrate_no_prefetch,Compute E2E (whole loop),185.324,
4096,1,0.6,um_migrate_no_prefetch,Full    E2E,185.324,
4096,1,0.6,um_migrate_no_prefetch,CPU read time,13.124,
4096,1,0.6,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.179,
4096,1,0.6,gh_hbm_shared,WARMUP CPU compute (first iter),36.614,
4096,1,0.6,gh_hbm_shared,WARMUP total time,73.645,
4096,1,0.6,gh_hbm_shared,Pre Kernel Costs,0.68,
4096,1,0.6,gh_hbm_shared,GPU Kernel avg,0.059,
4096,1,0.6,gh_hbm_shared,CPU compute,36.682,
4096,1,0.6,gh_hbm_shared,GPU Kernel total,0.059,
4096,1,0.6,gh_hbm_shared,CPU compute total,36.682,
4096,1,0.6,gh_hbm_shared,Compute E2E (avg per-iter),36.727,
4096,1,0.6,gh_hbm_shared,Compute E2E (whole loop),125.825,
4096,1,0.6,gh_hbm_shared,Full    E2E,126.505,
4096,1,0.6,gh_hbm_shared,CPU read time,15.444,
4096,1,0.6,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),1.385,
4096,1,0.6,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),34.673,
4096,1,0.6,gh_hbm_shared_no_prefetch,WARMUP total time,71.857,
4096,1,0.6,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.6,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.066,
4096,1,0.6,gh_hbm_shared_no_prefetch,CPU compute,38.971,
4096,1,0.6,gh_hbm_shared_no_prefetch,GPU Kernel total,0.066,
4096,1,0.6,gh_hbm_shared_no_prefetch,CPU compute total,38.971,
4096,1,0.6,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),39.012,
4096,1,0.6,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),126.288,
4096,1,0.6,gh_hbm_shared_no_prefetch,Full    E2E,126.288,
4096,1,0.6,gh_hbm_shared_no_prefetch,CPU read time,15.412,
4096,1,0.6,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.593,
4096,1,0.6,gh_cpu_shared,WARMUP CPU compute (first iter),15.545,
4096,1,0.6,gh_cpu_shared,WARMUP total time,30.627,
4096,1,0.6,gh_cpu_shared,Pre Kernel Costs,0.001,
4096,1,0.6,gh_cpu_shared,GPU Kernel avg,0.342,
4096,1,0.6,gh_cpu_shared,CPU compute,15.047,
4096,1,0.6,gh_cpu_shared,GPU Kernel total,0.342,
4096,1,0.6,gh_cpu_shared,CPU compute total,15.047,
4096,1,0.6,gh_cpu_shared,Compute E2E (avg per-iter),15.086,
4096,1,0.6,gh_cpu_shared,Compute E2E (whole loop),55.979,
4096,1,0.6,gh_cpu_shared,Full    E2E,55.98,
4096,1,0.6,gh_cpu_shared,CPU read time,10.259,
4096,1,0.6,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.529,
4096,1,0.6,gh_hmm_pageable,WARMUP CPU compute (first iter),19.506,
4096,1,0.6,gh_hmm_pageable,WARMUP total time,181.118,
4096,1,0.6,gh_hmm_pageable,Pre Kernel Costs,0.001,
4096,1,0.6,gh_hmm_pageable,GPU Kernel avg,0.321,
4096,1,0.6,gh_hmm_pageable,CPU compute,30.697,
4096,1,0.6,gh_hmm_pageable,GPU Kernel total,0.321,
4096,1,0.6,gh_hmm_pageable,CPU compute total,30.697,
4096,1,0.6,gh_hmm_pageable,Compute E2E (avg per-iter),30.759,
4096,1,0.6,gh_hmm_pageable,Compute E2E (whole loop),222.162,
4096,1,0.6,gh_hmm_pageable,Full    E2E,222.163,
4096,1,0.6,gh_hmm_pageable,CPU read time,10.277,
4096,1,0.6,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.074,
4096,1,0.6,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),43.371,
4096,1,0.6,gh_hmm_pageable_cuda_init,WARMUP total time,85.051,
4096,1,0.6,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.6,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.076,
4096,1,0.6,gh_hmm_pageable_cuda_init,CPU compute,41.489,
4096,1,0.6,gh_hmm_pageable_cuda_init,GPU Kernel total,0.076,
4096,1,0.6,gh_hmm_pageable_cuda_init,CPU compute total,41.489,
4096,1,0.6,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),41.532,
4096,1,0.6,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),141.857,
4096,1,0.6,gh_hmm_pageable_cuda_init,Full    E2E,141.857,
4096,1,0.6,gh_hmm_pageable_cuda_init,CPU read time,15.266,
4096,1,0.8,explicit,WARMUP GPU Kernel (first iter),0.105,
4096,1,0.8,explicit,WARMUP CPU compute (first iter),25.008,
4096,1,0.8,explicit,WARMUP total time,48.377,
4096,1,0.8,explicit,Pre Kernel Costs,0.528,
4096,1,0.8,explicit,H2D once,0.528,
4096,1,0.8,explicit,D2H avg per-iter,0.101,
4096,1,0.8,explicit,GPU Kernel avg,0.019,
4096,1,0.8,explicit,CPU compute,22.866,
4096,1,0.8,explicit,GPU Kernel total,0.019,
4096,1,0.8,explicit,CPU compute total,22.866,
4096,1,0.8,explicit,Compute E2E (avg per-iter),23.012,
4096,1,0.8,explicit,Compute E2E (whole loop),81.657,
4096,1,0.8,explicit,Full    E2E,82.185,
4096,1,0.8,explicit,CPU read time,10.26,
4096,1,0.8,um_migrate,WARMUP GPU Kernel (first iter),0.229,
4096,1,0.8,um_migrate,WARMUP CPU compute (first iter),38.644,
4096,1,0.8,um_migrate,WARMUP total time,78.827,
4096,1,0.8,um_migrate,Pre Kernel Costs,20.83,
4096,1,0.8,um_migrate,UM prefetch-to-GPU,20.83,
4096,1,0.8,um_migrate,UM prefetch-to-CPU (post),0.349,
4096,1,0.8,um_migrate,GPU Kernel avg,10.288,
4096,1,0.8,um_migrate,CPU compute,38.271,
4096,1,0.8,um_migrate,GPU Kernel total,10.288,
4096,1,0.8,um_migrate,CPU compute total,38.271,
4096,1,0.8,um_migrate,Compute E2E (avg per-iter),38.316,
4096,1,0.8,um_migrate,Compute E2E (whole loop),127.757,
4096,1,0.8,um_migrate,Full    E2E,148.587,
4096,1,0.8,um_migrate,CPU read time,10.257,
4096,1,0.8,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),60.754,
4096,1,0.8,um_migrate_no_prefetch,WARMUP CPU compute (first iter),82.084,
4096,1,0.8,um_migrate_no_prefetch,WARMUP total time,119.602,
4096,1,0.8,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.8,um_migrate_no_prefetch,GPU Kernel avg,6.827,
4096,1,0.8,um_migrate_no_prefetch,CPU compute,37.209,
4096,1,0.8,um_migrate_no_prefetch,GPU Kernel total,6.827,
4096,1,0.8,um_migrate_no_prefetch,CPU compute total,37.209,
4096,1,0.8,um_migrate_no_prefetch,Compute E2E (avg per-iter),37.261,
4096,1,0.8,um_migrate_no_prefetch,Compute E2E (whole loop),168.577,
4096,1,0.8,um_migrate_no_prefetch,Full    E2E,168.577,
4096,1,0.8,um_migrate_no_prefetch,CPU read time,11.707,
4096,1,0.8,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.139,
4096,1,0.8,gh_hbm_shared,WARMUP CPU compute (first iter),44.474,
4096,1,0.8,gh_hbm_shared,WARMUP total time,91.164,
4096,1,0.8,gh_hbm_shared,Pre Kernel Costs,0.696,
4096,1,0.8,gh_hbm_shared,GPU Kernel avg,0.037,
4096,1,0.8,gh_hbm_shared,CPU compute,46.591,
4096,1,0.8,gh_hbm_shared,GPU Kernel total,0.037,
4096,1,0.8,gh_hbm_shared,CPU compute total,46.591,
4096,1,0.8,gh_hbm_shared,Compute E2E (avg per-iter),46.637,
4096,1,0.8,gh_hbm_shared,Compute E2E (whole loop),153.27,
4096,1,0.8,gh_hbm_shared,Full    E2E,153.966,
4096,1,0.8,gh_hbm_shared,CPU read time,15.461,
4096,1,0.8,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.924,
4096,1,0.8,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),41.592,
4096,1,0.8,gh_hbm_shared_no_prefetch,WARMUP total time,87.095,
4096,1,0.8,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.8,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.041,
4096,1,0.8,gh_hbm_shared_no_prefetch,CPU compute,44.574,
4096,1,0.8,gh_hbm_shared_no_prefetch,GPU Kernel total,0.041,
4096,1,0.8,gh_hbm_shared_no_prefetch,CPU compute total,44.574,
4096,1,0.8,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),44.629,
4096,1,0.8,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),147.21,
4096,1,0.8,gh_hbm_shared_no_prefetch,Full    E2E,147.21,
4096,1,0.8,gh_hbm_shared_no_prefetch,CPU read time,15.478,
4096,1,0.8,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.364,
